textid,sentence,label
20767,"That is to say, that complete skepticism is impossible and limited skepticism is arbitrary.",soc.religion.christian
20767,"Next time you're in a room of skeptics, yell out ""Look, your fly is undone!""",soc.religion.christian
20767,Each person chooses what he is skeptical about and what he believes without skepticism.,soc.religion.christian
20767,"To stress this is to belabor the obvious, but it underlines the point that no one can know exhaustively how he knows what he knows.",soc.religion.christian
20767,Pure objectivism is a myth and complete skepticism an impossiblity.,soc.religion.christian
20767,"The answer to this impasse lies in a 3rd way of knowing, one which is based on presuppositions.",soc.religion.christian
20767,"But if knowledge proceeds on what must be presupposed before it is proved, the cover is blown on the pretentions of critical doubt, and critical doubt depends on the idea that human knowledge is totally objective and neutral.",soc.religion.christian
20767,"In other words, another myth.",soc.religion.christian
20767,Presuppositions my friend.,soc.religion.christian
20767,It is impossible to doubt anything unless there is something we do not doubt -our own assumptions/presuppostions.,soc.religion.christian
20767,Even these can be criticezed only upon the basis of other assumptions.,soc.religion.christian
20767,Presuppostitons are our silent partners in thought but their silence must not be mistaken for absence.,soc.religion.christian
20767,Of course that is hardly an original statement.,soc.religion.christian
20767,Milton coined it but it had been in use for millenia.,soc.religion.christian
20767,"It was even used in the first ""Highlander"" movie.",soc.religion.christian
20767,"But again, your presuption is based on a faulty knowledge of the character of God.",soc.religion.christian
20767,"You are operating off of a presuppositional premise of humanistic theology, not what He has revealed of Himself through history, through His prophets, through His Word, and lastly, but most of all, thru His Son.",soc.religion.christian
20767,"If you are to reject God's annointed savior, then reject Him from a correct understanding of Himself.",soc.religion.christian
20767,--Rex,soc.religion.christian
21702,Approved: christian@aramis.rutgers.edu My girlfriend is a smoker.,soc.religion.christian
21702,She has been addicted to it for quite some time.,soc.religion.christian
21702,"She has been tried a couple of times, but then always get back to it.",soc.religion.christian
21702,"Her background is non-Christian, but she's interested in Christianity.",soc.religion.christian
21702,I'm a Christian and non-smoker.,soc.religion.christian
21702,I would like to collect any personal stories from Christians who managed to quit.,soc.religion.christian
21702,I hope that this will encourage her to keep on trying.,soc.religion.christian
21702,"If anybody ever had a similar problem or knows a good book on it, pls reply by email.",soc.religion.christian
21702,I appreciate any kinds of helps.,soc.religion.christian
21702,Thanks a lot.,soc.religion.christian
21702,"======================================================================= Simon Darjadi Wibowo Telp : (65)7726863 Dept. of EE, Nat'l Univ.",soc.religion.christian
21702,Of S'pore Fax : (65)7773117 Singapore 0511 Internet : eledw@nuscc.nus.sg,soc.religion.christian
20867,Approved: christian@aramis.rutgers.edu Jesus isn't God ?,soc.religion.christian
20867,When Jesus returns some people may miss Him ?,soc.religion.christian
20867,What version of the Bible do you read Mike ?,soc.religion.christian
20867,Jesus is God incarnate (in flesh) .,soc.religion.christian
20867,"Jesus said, 'I and the Father are one.'",soc.religion.christian
20867,Jesus was taken up to heaven after His 40 day post-resurrection stint and the angels who were there assured the apostles that Jesus would return the same way and that everyone will see the coming.,soc.religion.christian
20867,That's why Jesus warned that many would come claiming to be Him but that we would know when Jesus actually returns.,soc.religion.christian
20867,These are two very large parts of my faith and you definitely hit a nerve :-),soc.religion.christian
20867,"-Sheila Patterson, CIT CR-Technical Support Cornell University Ithaca, NY",soc.religion.christian
21522,Approved: christian@aramis.rutgers.edu Often times (most recently on this list in the last few days),soc.religion.christian
21522,"I've heard the passage from revelation: ""...whoever adds to the sacred words of this book...whoever removes words from this book..."" used as an arguement against the deutercanonical books.",soc.religion.christian
21522,I feel this is ridiculous for two reasons:,soc.religion.christian
21522,1. They weren't added later by the Catholic Church; they were *always* part of what was considered inspired scripture.,soc.religion.christian
21522,(This has been dealt with in previous postings...no reason to repeat the info.),soc.religion.christian
21522,2.,soc.religion.christian
21522,It is more likely than not that when St. John (or whomever) wrote the book of Revelation WHAT WAS THEN CONSIDERED SCRIPTURE was ** NOT ** the same thing you and I are holding in our hands!,soc.religion.christian
21522,"If one takes the translation of ""this book"" in REV 18:22 (or somewhere around there) to mean ""all of scripture"", then all of us are likely holding something that is in violation of this command.",soc.religion.christian
